content_id,name,offset,samples,NES (Neural Engagement Score),Benchmark,Tone,Issue
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,0:46,57,1.964505848,1.85043274,Inspirational,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,0:47,55,2.116548373,1.85043274,Inspirational,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,0:48,56,2.123895811,1.85043274,Inspirational,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,0:49,45,2.36972484,1.85043274,Inspirational,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,0:50,55,1.65879725,1.85043274,Inspirational,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,0:51,55,1.975988345,1.85043274,Inspirational,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,0:52,56,1.389391326,1.85043274,Inspirational,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,0:53,56,1.540580979,1.85043274,Inspirational,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,0:54,53,1.605502941,1.85043274,Fearful,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,0:55,55,1.712472593,1.85043274,Fearful,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,0:56,60,1.725027679,1.85043274,Fearful,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,0:57,60,1.671555448,1.85043274,Fearful,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,0:58,51,1.47831804,1.85043274,Fearful,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,0:59,59,1.260580405,1.85043274,Fearful,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,1:00,58,1.610454915,1.85043274,Fearful,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,1:01,56,2.128231869,1.85043274,Fearful,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,1:02,50,1.739949066,1.85043274,Fearful,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,1:03,59,2.152048873,1.85043274,Fearful,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,1:04,58,1.72751328,1.85043274,Fearful,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,1:05,51,1.983621417,1.85043274,Fearful,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,1:06,56,2.112871881,1.85043274,Inspirational,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,1:07,56,1.291459063,1.85043274,Inspirational,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,1:08,54,1.879522648,1.85043274,Inspirational,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,1:09,56,2.045415039,1.85043274,Inspirational,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,1:10,57,2.166693963,1.85043274,Inspirational,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,1:11,57,1.75947844,1.85043274,Inspirational,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,1:12,59,2.284127423,1.85043274,Inspirational,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,1:13,49,1.558159989,1.85043274,Inspirational,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,1:14,61,2.376922963,1.85043274,Inspirational,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,1:15,52,1.531000006,1.85043274,Inspirational,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,1:16,58,1.402843061,1.85043274,Inspirational,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,1:17,55,2.053894965,1.85043274,Inspirational,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,1:18,54,1.629137117,1.85043274,Inspirational,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,1:19,57,1.817231822,1.85043274,Inspirational,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,1:20,54,1.354924539,1.85043274,Inspirational,Climate Change
5E8LMs1nKVPXaYKdh3gCdv,Greta Thunberg Tells Davos Delegates to Act as If You Loved Your Children,1:21,61,1.832226486,1.85043274,Inspirational,Climate Change
